model,model_key,dataset,item_id,pressure_type,condition,alpha_star,binding_constraint_primary,binding_constraints_json,top1_binding,p_top_clean_binding,entropy_binding,max_prob_binding,kl_binding
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00404,correct_pressure,cctp_prob_linear_min_alpha,0.95,p_top_clean,"[""p_top_clean"", ""entropy""]",False,True,True,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00404,correct_pressure,cctp_geometric_prob_min_alpha,0.78,entropy,"[""entropy""]",False,False,True,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00404,correct_pressure,cctp_kl_projection_tau_005,0.71,KL,"[""KL""]",False,False,False,False,True
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00404,correct_pressure,cctp_kl_projection_tau_010,0.63,KL,"[""KL""]",False,False,False,False,True
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00198,wrong_pressure,cctp_logit_linear_min_alpha,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00198,wrong_pressure,cctp_tube_main,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00198,wrong_pressure,cctp_tube_strict,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00198,wrong_pressure,cctp_tube_loose,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00198,wrong_pressure,cctp_prob_linear_min_alpha,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00198,wrong_pressure,cctp_geometric_prob_min_alpha,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00198,wrong_pressure,cctp_kl_projection_tau_005,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00198,wrong_pressure,cctp_kl_projection_tau_010,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00198,correct_pressure,cctp_logit_linear_min_alpha,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00198,correct_pressure,cctp_tube_main,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00198,correct_pressure,cctp_tube_strict,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00198,correct_pressure,cctp_tube_loose,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00198,correct_pressure,cctp_prob_linear_min_alpha,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00198,correct_pressure,cctp_geometric_prob_min_alpha,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00198,correct_pressure,cctp_kl_projection_tau_005,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00198,correct_pressure,cctp_kl_projection_tau_010,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00395,wrong_pressure,cctp_logit_linear_min_alpha,0.95,entropy,"[""entropy""]",False,False,True,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00395,wrong_pressure,cctp_tube_main,0.95,entropy,"[""entropy""]",False,False,True,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00395,wrong_pressure,cctp_tube_strict,0.96,p_top_clean,"[""p_top_clean"", ""entropy""]",False,True,True,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00395,wrong_pressure,cctp_tube_loose,0.93,entropy,"[""entropy""]",False,False,True,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00395,wrong_pressure,cctp_prob_linear_min_alpha,0.96,entropy,"[""entropy""]",False,False,True,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00395,wrong_pressure,cctp_geometric_prob_min_alpha,0.95,entropy,"[""entropy""]",False,False,True,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00395,wrong_pressure,cctp_kl_projection_tau_005,0.88,KL,"[""KL""]",False,False,False,False,True
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00395,wrong_pressure,cctp_kl_projection_tau_010,0.85,KL,"[""KL""]",False,False,False,False,True
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00395,correct_pressure,cctp_logit_linear_min_alpha,0.76,p_top_clean,"[""p_top_clean""]",False,True,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00395,correct_pressure,cctp_tube_main,0.76,p_top_clean,"[""p_top_clean""]",False,True,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00395,correct_pressure,cctp_tube_strict,0.83,p_top_clean,"[""p_top_clean""]",False,True,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00395,correct_pressure,cctp_tube_loose,0.66,entropy,"[""entropy""]",False,False,True,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00395,correct_pressure,cctp_prob_linear_min_alpha,0.93,p_top_clean,"[""p_top_clean""]",False,True,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00395,correct_pressure,cctp_geometric_prob_min_alpha,0.76,p_top_clean,"[""p_top_clean""]",False,True,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00395,correct_pressure,cctp_kl_projection_tau_005,0.69,KL,"[""KL""]",False,False,False,False,True
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00395,correct_pressure,cctp_kl_projection_tau_010,0.59,KL,"[""KL""]",False,False,False,False,True
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00244,wrong_pressure,cctp_logit_linear_min_alpha,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00244,wrong_pressure,cctp_tube_main,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00244,wrong_pressure,cctp_tube_strict,0.35,KL,"[""KL""]",False,False,False,False,True
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00244,wrong_pressure,cctp_tube_loose,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00244,wrong_pressure,cctp_prob_linear_min_alpha,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00244,wrong_pressure,cctp_geometric_prob_min_alpha,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00244,wrong_pressure,cctp_kl_projection_tau_005,0.35,KL,"[""KL""]",False,False,False,False,True
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00244,wrong_pressure,cctp_kl_projection_tau_010,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00244,correct_pressure,cctp_logit_linear_min_alpha,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00244,correct_pressure,cctp_tube_main,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00244,correct_pressure,cctp_tube_strict,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00244,correct_pressure,cctp_tube_loose,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00244,correct_pressure,cctp_prob_linear_min_alpha,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00244,correct_pressure,cctp_geometric_prob_min_alpha,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00244,correct_pressure,cctp_kl_projection_tau_005,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00244,correct_pressure,cctp_kl_projection_tau_010,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00397,wrong_pressure,cctp_logit_linear_min_alpha,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00397,wrong_pressure,cctp_tube_main,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00397,wrong_pressure,cctp_tube_strict,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00397,wrong_pressure,cctp_tube_loose,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00397,wrong_pressure,cctp_prob_linear_min_alpha,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00397,wrong_pressure,cctp_geometric_prob_min_alpha,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00397,wrong_pressure,cctp_kl_projection_tau_005,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00397,wrong_pressure,cctp_kl_projection_tau_010,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00397,correct_pressure,cctp_logit_linear_min_alpha,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00397,correct_pressure,cctp_tube_main,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00397,correct_pressure,cctp_tube_strict,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00397,correct_pressure,cctp_tube_loose,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00397,correct_pressure,cctp_prob_linear_min_alpha,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00397,correct_pressure,cctp_geometric_prob_min_alpha,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00397,correct_pressure,cctp_kl_projection_tau_005,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00397,correct_pressure,cctp_kl_projection_tau_010,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00185,wrong_pressure,cctp_logit_linear_min_alpha,0.95,p_top_clean,"[""p_top_clean""]",False,True,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00185,wrong_pressure,cctp_tube_main,0.95,p_top_clean,"[""p_top_clean""]",False,True,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00185,wrong_pressure,cctp_tube_strict,0.97,p_top_clean,"[""p_top_clean""]",False,True,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00185,wrong_pressure,cctp_tube_loose,0.9,p_top_clean,"[""p_top_clean""]",False,True,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00185,wrong_pressure,cctp_prob_linear_min_alpha,0.94,p_top_clean,"[""p_top_clean""]",False,True,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00185,wrong_pressure,cctp_geometric_prob_min_alpha,0.95,p_top_clean,"[""p_top_clean""]",False,True,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00185,wrong_pressure,cctp_kl_projection_tau_005,0.87,KL,"[""KL""]",False,False,False,False,True
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00185,wrong_pressure,cctp_kl_projection_tau_010,0.82,KL,"[""KL""]",False,False,False,False,True
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00185,correct_pressure,cctp_logit_linear_min_alpha,0.62,KL,"[""KL""]",False,False,False,False,True
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00185,correct_pressure,cctp_tube_main,0.62,KL,"[""KL""]",False,False,False,False,True
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00185,correct_pressure,cctp_tube_strict,0.74,KL,"[""KL""]",False,False,False,False,True
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00185,correct_pressure,cctp_tube_loose,0.41,KL,"[""KL""]",False,False,False,False,True
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00185,correct_pressure,cctp_prob_linear_min_alpha,0.27,KL,"[""KL""]",False,False,False,False,True
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00185,correct_pressure,cctp_geometric_prob_min_alpha,0.62,KL,"[""KL""]",False,False,False,False,True
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00185,correct_pressure,cctp_kl_projection_tau_005,0.74,KL,"[""KL""]",False,False,False,False,True
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00185,correct_pressure,cctp_kl_projection_tau_010,0.62,KL,"[""KL""]",False,False,False,False,True
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00449,wrong_pressure,cctp_logit_linear_min_alpha,0.33,KL,"[""KL""]",False,False,False,False,True
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00449,wrong_pressure,cctp_tube_main,0.33,KL,"[""KL""]",False,False,False,False,True
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00449,wrong_pressure,cctp_tube_strict,0.47,KL,"[""KL""]",False,False,False,False,True
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00449,wrong_pressure,cctp_tube_loose,0.24,entropy,"[""entropy""]",False,False,True,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00449,wrong_pressure,cctp_prob_linear_min_alpha,0.94,entropy,"[""entropy""]",False,False,True,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00449,wrong_pressure,cctp_geometric_prob_min_alpha,0.33,KL,"[""KL""]",False,False,False,False,True
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00449,wrong_pressure,cctp_kl_projection_tau_005,0.47,KL,"[""KL""]",False,False,False,False,True
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00449,wrong_pressure,cctp_kl_projection_tau_010,0.33,KL,"[""KL""]",False,False,False,False,True
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00449,correct_pressure,cctp_logit_linear_min_alpha,0.77,entropy,"[""entropy""]",False,False,True,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00449,correct_pressure,cctp_tube_main,0.77,entropy,"[""entropy""]",False,False,True,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00449,correct_pressure,cctp_tube_strict,0.83,p_top_clean,"[""p_top_clean""]",False,True,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00449,correct_pressure,cctp_tube_loose,0.73,entropy,"[""entropy""]",False,False,True,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00449,correct_pressure,cctp_prob_linear_min_alpha,0.97,entropy,"[""entropy""]",False,False,True,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00449,correct_pressure,cctp_geometric_prob_min_alpha,0.77,entropy,"[""entropy""]",False,False,True,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00449,correct_pressure,cctp_kl_projection_tau_005,0.69,KL,"[""KL""]",False,False,False,False,True
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00449,correct_pressure,cctp_kl_projection_tau_010,0.63,KL,"[""KL""]",False,False,False,False,True
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00466,wrong_pressure,cctp_logit_linear_min_alpha,0.89,p_top_clean,"[""p_top_clean""]",False,True,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00466,wrong_pressure,cctp_tube_main,0.89,p_top_clean,"[""p_top_clean""]",False,True,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00466,wrong_pressure,cctp_tube_strict,0.94,p_top_clean,"[""p_top_clean""]",False,True,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00466,wrong_pressure,cctp_tube_loose,0.79,p_top_clean,"[""p_top_clean""]",False,True,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00466,wrong_pressure,cctp_prob_linear_min_alpha,0.9,p_top_clean,"[""p_top_clean""]",False,True,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00466,wrong_pressure,cctp_geometric_prob_min_alpha,0.89,p_top_clean,"[""p_top_clean""]",False,True,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00466,wrong_pressure,cctp_kl_projection_tau_005,0.68,KL,"[""KL""]",False,False,False,False,True
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00466,wrong_pressure,cctp_kl_projection_tau_010,0.55,KL,"[""KL""]",False,False,False,False,True
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00466,correct_pressure,cctp_logit_linear_min_alpha,0.98,p_top_clean,"[""p_top_clean""]",False,True,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00466,correct_pressure,cctp_tube_main,0.98,p_top_clean,"[""p_top_clean""]",False,True,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00466,correct_pressure,cctp_tube_strict,0.99,p_top_clean,"[""p_top_clean""]",False,True,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00466,correct_pressure,cctp_tube_loose,0.96,p_top_clean,"[""p_top_clean""]",False,True,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00466,correct_pressure,cctp_prob_linear_min_alpha,0.93,p_top_clean,"[""p_top_clean""]",False,True,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00466,correct_pressure,cctp_geometric_prob_min_alpha,0.98,p_top_clean,"[""p_top_clean""]",False,True,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00466,correct_pressure,cctp_kl_projection_tau_005,0.94,KL,"[""KL""]",False,False,False,False,True
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00466,correct_pressure,cctp_kl_projection_tau_010,0.91,KL,"[""KL""]",False,False,False,False,True
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00816,wrong_pressure,cctp_logit_linear_min_alpha,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00816,wrong_pressure,cctp_tube_main,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00816,wrong_pressure,cctp_tube_strict,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00816,wrong_pressure,cctp_tube_loose,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00816,wrong_pressure,cctp_prob_linear_min_alpha,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00816,wrong_pressure,cctp_geometric_prob_min_alpha,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00816,wrong_pressure,cctp_kl_projection_tau_005,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00816,wrong_pressure,cctp_kl_projection_tau_010,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00816,correct_pressure,cctp_logit_linear_min_alpha,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00816,correct_pressure,cctp_tube_main,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00816,correct_pressure,cctp_tube_strict,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00816,correct_pressure,cctp_tube_loose,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00816,correct_pressure,cctp_prob_linear_min_alpha,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00816,correct_pressure,cctp_geometric_prob_min_alpha,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00816,correct_pressure,cctp_kl_projection_tau_005,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00816,correct_pressure,cctp_kl_projection_tau_010,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00774,wrong_pressure,cctp_logit_linear_min_alpha,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00774,wrong_pressure,cctp_tube_main,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00774,wrong_pressure,cctp_tube_strict,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00774,wrong_pressure,cctp_tube_loose,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00774,wrong_pressure,cctp_prob_linear_min_alpha,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00774,wrong_pressure,cctp_geometric_prob_min_alpha,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00774,wrong_pressure,cctp_kl_projection_tau_005,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00774,wrong_pressure,cctp_kl_projection_tau_010,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00774,correct_pressure,cctp_logit_linear_min_alpha,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00774,correct_pressure,cctp_tube_main,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00774,correct_pressure,cctp_tube_strict,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00774,correct_pressure,cctp_tube_loose,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00774,correct_pressure,cctp_prob_linear_min_alpha,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00774,correct_pressure,cctp_geometric_prob_min_alpha,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00774,correct_pressure,cctp_kl_projection_tau_005,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00774,correct_pressure,cctp_kl_projection_tau_010,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00531,wrong_pressure,cctp_logit_linear_min_alpha,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00531,wrong_pressure,cctp_tube_main,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00531,wrong_pressure,cctp_tube_strict,0.0,none,[],False,False,False,False,False
